visit_id,provider_id,provider_type_raw,jurisdiction_raw,region_raw,rural_urban_raw,enrollment_year,visit_date_raw,scheduled_visit_year,doses_administered,staff_turnover,prior_technical_assistance,site_visit_delay_days,raw_prior_noncompliance_flag,training_compliant,eligibility_compliant,documentation_compliant,inventory_compliant,storage_handling_compliant
V002113,P00628,Private Clinic,North Carolina,Southeast,Rural,2017,2019-10-23,2019,796.0,0,1,40,0,Compliant,Compliant,Compliant,Compliant,Compliant
V002354,P00701,FQHC,Texas,South Central,Suburban,2024,2020-05-23,2020,1125.0,0,0,44,0,Compliant,Compliant,Non-compliant,Non-compliant,Compliant
V003015,P00883,Public Health Clinic,Alabama,Southeast,Urban,2021,2021-09-27,2021,3005.0,1,0,29,1,Missing,Compliant,Non-compliant,Compliant,Compliant
V003991,P01165,private clinic ,South Carolina,Southeast,Urban,2021,2019-04-17,2019,3105.0,0,0,4,0,Missing,Compliant,Non-compliant,Non-compliant,Non-compliant
V004107,P01201,Hospital,Arkansas,South Central,Urban,2016,2019-10-11,2019,10363.0,0,0,27,0,Compliant,Compliant,Compliant,Compliant,Non-compliant
V000840,P00241,Pharmacy,Texas,South Central,Rural,2017,2025-03-06,2025,1043.0,0,0,24,0,Compliant,Compliant,Compliant,Compliant,Non-compliant
V003396,P00997,Retail Pharmacy,Tennessee,Southeast,Rural,2022,2020-10-04,2020,520.0,1,1,26,1,Compliant,Compliant,Compliant,Non-compliant,Non-compliant
V003327,P00975,Pharmacy,South Carolina,Southeast,Suburban,2013,2025-07-09,2025,785.0,0,1,29,1,Compliant,Compliant,Non-compliant,Non-compliant,Compliant
V001856,P00547,Hospital,Tennessee,Southeast,Urban,2020,2021-05-03,2021,4789.0,0,0,15,0,Compliant,Compliant,Non-compliant,Compliant,Compliant
V000024,P00007,Public Health Clinic,North Carolina,Southeast,Rural,2024,2019-12-02,2019,5306.0,0,0,43,0,Compliant,Compliant,Compliant,Compliant,Compliant
V001891,P00557,Pharmacy,Tennessee,Southeast,Urban,2023,2024-09-14,2024,576.0,0,0,28,1,Compliant,Compliant,Non-compliant,Compliant,Compliant
V000935,P00265,Public Health Clinic,Arkansas,South Central,Suburban,2013,2025-11-19,2025,6116.0,0,0,36,0,Compliant,Compliant,Missing,Compliant,Compliant
V004519,P01317,FQHC,Florida,Southeast,Rural,2022,2022-03-06,2022,1749.0,0,0,16,1,Compliant,Compliant,Compliant,Compliant,Missing
V003831,P01117,Pediatric Practice,Texas,South Central,Urban,2017,2019-03-19,2019,2869.0,0,0,40,0,Compliant,Compliant,Compliant,Non-compliant,Compliant
V003814,P01113,Pharmacy,Texas,South Central,Urban,2022,2021-06-25,2021,1202.0,1,1,18,1,Compliant,Compliant,Compliant,Compliant,Compliant
V003727,P01088,Pediatric Practice,Arkansas,South Central,Rural,2015,2025-10-04,2025,4245.0,0,0,38,1,Compliant,Non-compliant,Compliant,Compliant,Compliant
V004041,P01178,Public Health Clinic,Florida,Southeast,Suburban,2013,2022-10-26,2022,4147.0,0,0,0,1,Compliant,Compliant,Compliant,Non-compliant,Compliant
V003342,P00979,Pediatric practice,Texas,South Central,Suburban,2023,2023-08-07,2023,1344.0,0,0,5,1,Compliant,Non-compliant,Compliant,Compliant,Compliant
V000090,P00029,Pharmacy,Mississippi,Southeast,Urban,2020,2022-01-09,2022,1145.0,1,0,55,1,Compliant,Missing,Non-compliant,Compliant,Compliant
V004491,P01310,Pharmacy,Louisiana,South Central,Urban,2018,2020-08-14,2020,1330.0,0,1,18,1,Compliant,Compliant,Compliant,Compliant,Compliant
V000336,P00093,Private Clinic,North Carolina,Southeast,Urban,2023,2024-09-27,2024,2237.0,0,0,20,1,Compliant,Compliant,Compliant,Compliant,Compliant
V002085,P00620,Private Clinic,Alabama,Southeast,Urban,2011,2021-06-05,2021,1902.0,0,1,19,1,Compliant,Non-compliant,Compliant,Compliant,Compliant
V000686,P00201,Public Health Clinic,Mississippi,Southeast,Urban,2019,2019-07-18,2019,,0,0,29,0,Missing,Compliant,Compliant,Compliant,Compliant
V003392,P00995,Peds,Florida,Southeast,Suburban,2014,2019-08-15,2019,1724.0,0,0,17,0,Compliant,Compliant,Non-compliant,Compliant,Compliant
V001468,P00426,FQHC,Virginia,Mid-Atlantic,Urban,2014,2019-07-16,2019,1161.0,0,0,17,0,Compliant,Compliant,Non-compliant,Compliant,Compliant
V003815,P01113,Pharmacy,Texas,South Central,Urban,2022,2022-02-20,2022,752.0,0,1,29,1,Compliant,Compliant,Compliant,Non-compliant,Compliant
V000764,P00221,Private Clinic,Mississippi,Southeast,,2024,2022-03-06,2022,940.0,0,0,10,0,Compliant,Compliant,Compliant,Compliant,Compliant
V001626,P00473,Pediatric Practice,Arkansas,South Central,,2022,2020-01-06,2020,1652.0,0,0,12,0,Compliant,Compliant,Compliant,Compliant,Compliant
V002432,P00723,Public Health Clinic,Mississippi,Southeast,Rural,2016,2025-11-05,2025,3330.0,0,0,20,1,Compliant,Compliant,Compliant,Compliant,Compliant
V001096,P00314,Pediatric practice,Kentucky,Southeast,Suburban,2018,2025-06-12,2025,2598.0,1,1,58,1,Compliant,Compliant,Missing,Compliant,Compliant
V003323,P00974,Pediatric Practice,Arkansas,South Central,Rural,2021,2019-09-03,2019,4249.0,0,0,22,0,Compliant,Non-compliant,Non-compliant,Compliant,Compliant
V002231,P00662,Private Clinic,Virginia,Mid-Atlantic,Urban,2022,2025-11-13,2025,1289.0,0,1,25,1,Non-compliant,Compliant,Compliant,Compliant,Compliant
V001617,P00470,Private Clinic,Alabama,Southeast,Urban,2013,2023-03-12,2023,2453.0,0,1,0,1,Compliant,Compliant,Non-compliant,Non-compliant,Missing
V000135,P00041,Public Health Clinic,North Carolina,Southeast,Urban,2022,2023-04-23,2023,4165.0,0,0,7,0,Compliant,Compliant,Compliant,Compliant,Compliant
V000694,P00202,Pharmacy,North Carolina,Southeast,Rural,2024,2023-04-10,2023,985.0,1,1,25,1,Compliant,Compliant,Missing,Compliant,Compliant
V002623,P00777,Public Health Clinic,South Carolina,Southeast,Suburban,2015,2024-12-02,2024,4880.0,0,0,13,0,Compliant,Compliant,Compliant,Compliant,Compliant
V003208,P00938,Private Clinic,Kentucky,Southeast,Suburban,2018,2019-02-24,2019,1178.0,0,0,26,0,Compliant,Compliant,Compliant,Compliant,Non-compliant
V004116,P01203,Private Clinic,Louisiana,South Central,Urban,2020,2022-06-11,2022,1612.0,0,0,9,0,Non-compliant,Compliant,Missing,Compliant,Non-compliant
V002319,P00686,Public Health Clinic,Texas,South Central,Rural,2015,2024-07-06,2024,3089.0,1,1,48,1,Missing,Compliant,Compliant,Compliant,Compliant
V001610,P00468,Public Health Clinic,Tennessee,Southeast,Suburban,2021,2025-09-16,2025,3710.0,0,0,12,1,Missing,Compliant,Compliant,Compliant,Compliant
V004273,P01250,Pharmacy,Florida,Southeast,Urban,2021,2025-04-05,2025,1045.0,0,1,12,1,Compliant,Compliant,Non-compliant,Compliant,Compliant
V002638,P00781,Public Health Clinic,North Carolina,Southeast,Suburban,2023,2021-03-25,2021,2235.0,0,0,23,1,Compliant,Compliant,Compliant,Compliant,Compliant
V002680,P00789,Private Clinic,Texas,South Central,Rural,2023,2025-10-21,2025,1915.0,0,0,36,1,Non-compliant,Compliant,Compliant,Compliant,Compliant
V002998,P00877,Private Clinic,Virginia,Mid-Atlantic,Rural,2017,2023-04-07,2023,977.0,1,0,49,1,Non-compliant,Compliant,Non-compliant,Non-compliant,Non-compliant
V004425,P01291,Private Clinic,Mississippi,Southeast,Suburban,2014,2021-05-03,2021,924.0,0,1,41,1,Compliant,Compliant,Non-compliant,Compliant,Compliant
V001366,P00392,Pharmacy,Arkansas,South Central,Urban,2018,2021-11-05,2021,1088.0,0,0,28,0,Compliant,Non-compliant,Compliant,Compliant,Compliant
V002500,P00741,Hospital,Virginia,Mid-Atlantic,Urban,2013,2021-01-19,2021,8922.0,0,0,18,0,Compliant,Compliant,Compliant,Compliant,Compliant
V002833,P00833,Public Health Clinic,Florida,Southeast,Rural,2018,2020-05-21,2020,2292.0,0,0,20,0,Compliant,Compliant,Non-compliant,Compliant,Compliant
V002211,P00656,Private Clinic,Virginia,Mid-Atlantic,urban ,2015,2025-01-06,2025,1213.0,0,0,32,1,Compliant,Compliant,Compliant,Compliant,Compliant
V001855,P00546,Public Health Clinic,Alabama,Southeast,Urban,2023,2023-02-16,2023,1989.0,0,0,25,0,Compliant,Compliant,Compliant,Compliant,Compliant
V000058,P00019,Pharmacy,Arkansas,South Central,Rural,2018,2023-11-26,2023,1423.0,0,0,47,1,Compliant,Non-compliant,Non-compliant,Non-compliant,Compliant
V001629,P00474,Private Clinic,Texas,South Central,Urban,2016,2021-11-16,2021,1143.0,0,1,29,1,Compliant,Compliant,Compliant,Compliant,Compliant
V002441,P00725,Public Health Clinic,Alabama,Southeast,Suburban,2018,2022-09-21,2022,3179.0,1,0,34,0,Compliant,Compliant,Compliant,Compliant,Compliant
V001535,P00446,Public clinic,Virginia,Mid-Atlantic,Urban,2022,2024-02-23,2024,4341.0,0,1,6,0,Compliant,Compliant,Compliant,Compliant,Compliant
V001067,P00308,,Florida,Southeast,Suburban,2012,2020-07-06,2020,699.0,0,0,30,0,Compliant,Non-compliant,Non-compliant,Compliant,Compliant
V004340,P01268,Public Health Clinic,Virginia,Mid-Atlantic,Rural,2024,2022-04-27,2022,2933.0,0,0,17,0,Compliant,Compliant,Compliant,Non-compliant,Non-compliant
V000276,P00077,Private Clinic,Mississippi,Southeast,Urban,2011,2021-07-16,2021,1858.0,0,1,34,1,Compliant,Compliant,Compliant,Missing,Non-compliant
V001431,P00410,Pediatric Practice,Texas,South Central,Rural,2014,2025-07-07,2025,3717.0,0,1,26,1,Compliant,Compliant,Compliant,Compliant,Missing
V003929,P01147,Public clinic,Kentucky,Southeast,Urban,2021,2019-02-26,2019,6484.0,0,0,16,0,Compliant,Compliant,Compliant,Compliant,Compliant
V003794,P01107,Pediatric Practice,Kentucky,Southeast,Urban,2019,2019-06-21,2019,2430.0,0,0,28,0,Compliant,Compliant,Compliant,Compliant,Compliant
V004483,P01309,Public Health Clinic,Texas,South Central,Rural,2024,2019-01-04,2019,5246.0,1,1,59,0,Compliant,Compliant,Compliant,Compliant,Compliant
V001462,P00424,pharmacy,Alabama,Southeast,Urban,2012,2023-04-12,2023,972.0,0,1,31,0,Compliant,Compliant,Compliant,Non-compliant,Non-compliant
V003828,P01116,Private Clinic,Kentucky,Southeast,Urban,2015,2023-10-11,2023,2355.0,0,1,14,1,Compliant,Compliant,Compliant,Compliant,Non-compliant
V000083,P00026,Priv Clinic,Florida,Southeast,Urban,2012,2025-01-18,2025,863.0,0,0,52,1,Compliant,Compliant,Compliant,Compliant,Compliant
V000232,P00066,Priv Clinic,Arkansas,South Central,Urban,2022,2025-03-22,2025,1304.0,1,0,46,1,Compliant,Compliant,Missing,Non-compliant,Non-compliant
V002191,P00652,FQHC,Texas,South Central,rural ,2019,2025-08-10,2025,717.0,0,0,36,0,Missing,Compliant,Compliant,Compliant,Compliant
V002558,P00758,Pharmacy,Alabama,Southeast,Urban,2012,2019-04-13,2019,837.0,0,1,16,0,Compliant,Compliant,Compliant,Compliant,Compliant
V001109,P00318,Pharmacy,Tennessee,Southeast,Urban,2019,2025-03-17,2025,1315.0,1,1,24,1,Compliant,Compliant,Non-compliant,Compliant,Compliant
V004505,P01313,Public Health Clinic,Tennessee,Southeast,Suburban,2023,2019-12-12,2019,4550.0,1,0,35,0,Compliant,Missing,Compliant,Compliant,Non-compliant
V000496,P00146,public health clinic,Mississippi,Southeast,urban ,2018,2023-11-03,2023,3847.0,0,0,15,0,Compliant,Non-compliant,Compliant,Compliant,Compliant
V002769,P00815,Hospital,Virginia,Mid-Atlantic,Suburban,2018,2024-11-19,2024,7219.0,0,0,24,1,Compliant,Compliant,Non-compliant,Compliant,Compliant
V001907,P00561,Pharmacy,Virginia,Mid-Atlantic,Rural,2018,2025-08-10,2025,1126.0,1,0,42,1,Compliant,Compliant,Compliant,Compliant,Compliant
V003492,P01020,Private Clinic,Texas,South Central,Rural,2012,2025-08-14,2025,4375.0,0,0,35,1,Compliant,Compliant,Compliant,Compliant,Missing
V004503,P01312,FQHC,Mississippi,Southeast,Urban,2020,2023-08-01,2023,1115.0,1,1,34,0,Compliant,Compliant,Compliant,Compliant,Compliant
V000616,P00181,Public Health Clinic,Florida,Southeast,Suburban,2015,2023-12-12,2023,2623.0,0,0,17,1,Compliant,Compliant,Compliant,Compliant,Compliant
V004185,P01225,Pediatric Practice,Alabama,Southeast,Rural,2013,2022-02-03,2022,3593.0,0,0,18,0,Compliant,Compliant,Compliant,Compliant,Compliant
V000534,P00157,Pediatric Practice,Louisiana,South Central,Rural,2017,2025-06-20,2025,2987.0,0,0,25,0,Compliant,Compliant,Compliant,Compliant,Compliant
V003024,P00885,Pediatric Practice,Kentucky,Southeast,Urban,2014,2022-06-11,2022,1521.0,0,0,29,0,Compliant,Compliant,Missing,Compliant,Compliant
V003316,P00972,Pediatric Practice,Louisiana,South Central,urban ,2011,2022-07-13,2022,2343.0,1,1,31,1,Compliant,Missing,Compliant,Compliant,Compliant
V000352,P00098,public health clinic,Texas,South Central,Urban,2013,2024-05-23,2024,2845.0,0,0,13,0,Non-compliant,Compliant,Compliant,Compliant,Compliant
V000932,P00265,Public Health Clinic,Arkansas,South Central,Suburban,2013,2019-05-04,2019,6502.0,1,0,26,0,Compliant,Compliant,Compliant,Compliant,Compliant
V003439,P01008,Public Health Clinic,Mississippi,Southeast,Urban,2015,2024-08-11,2024,2257.0,0,1,43,1,Compliant,Compliant,Non-compliant,Compliant,Compliant
V001236,P00354,Public Health Clinic,Mississippi,Southeast,Urban,2011,2021-09-04,2021,3539.0,0,0,11,0,Compliant,Compliant,Compliant,Compliant,Compliant
V004418,P01289,Pediatric Practice,Louisiana,South Central,Suburban,2019,2024-12-09,2024,3524.0,0,1,22,1,Compliant,Compliant,Compliant,Compliant,Compliant
V000863,P00247,Private Clinic,Mississippi,Southeast,Rural,2016,2021-01-16,2021,1423.0,0,0,12,0,Non-compliant,Compliant,Compliant,Compliant,Compliant
V000353,P00099,Pharmacy,Tennessee,Southeast,Urban,2022,2020-02-10,2020,896.0,0,0,53,0,Compliant,Compliant,Compliant,Compliant,Non-compliant
V001590,P00463,FQHC,Tennessee,Southeast,Rural,2017,not_a_date,2022,1595.0,0,0,29,0,Compliant,Compliant,Compliant,Compliant,Compliant
V001611,P00469,Pediatric practice,Kentucky,Southeast,Suburban,2017,2019-01-27,2019,3424.0,0,1,35,0,Compliant,Compliant,Compliant,Compliant,Compliant
V000960,P00276,Public Health Clinic,Alabama,Southeast,Suburban,2024,2019-10-08,2019,6469.0,0,1,6,0,Compliant,Compliant,Compliant,Compliant,Compliant
V003760,P01099,private clinic ,South Carolina,Southeast,Urban,2020,2020-05-10,2020,1807.0,1,0,41,0,Compliant,Compliant,Compliant,Compliant,Compliant
V003573,P01044,Public Health Clinic,Alabama,Southeast,Urban,2019,2019-11-05,2019,5965.0,0,1,22,0,Compliant,Compliant,Compliant,Compliant,Compliant
V000209,P00058,Public Health Clinic,Kentucky,Southeast,Rural,2024,2025-11-12,2025,3976.0,0,0,44,0,Compliant,Compliant,Compliant,Compliant,Compliant
V003321,P00973,Public clinic,Florida,Southeast,Suburban,2016,2023-05-04,2023,7359.0,0,1,21,1,Compliant,Compliant,Compliant,Compliant,Compliant
V001294,P00370,Private Clinic,Texas,South Central,Suburban,2020,2022-05-11,2022,1017.0,0,0,30,1,Non-compliant,Compliant,Compliant,Compliant,Compliant
V003654,P01066,Private Clinic,Mississippi,Southeast,UNK,2022,2020-12-22,2020,3688.0,0,0,28,1,Compliant,Compliant,Non-compliant,Compliant,Compliant
V003682,P01074,Retail Pharmacy,Texas,South Central,Rural,2022,2020-09-24,2020,762.0,1,0,16,0,Non-compliant,Compliant,Non-compliant,Compliant,Non-compliant
V001082,P00311,Pharmacy,Arkansas,South Central,urban ,2017,2025-07-03,2025,798.0,0,0,22,1,Compliant,Non-compliant,Non-compliant,Compliant,Non-compliant
V001867,P00549,FQHC,Arkansas,South Central,Rural,2021,2024-04-27,2024,2351.0,0,1,27,1,Compliant,Compliant,Compliant,Non-compliant,Compliant
V002003,P00591,Pediatric Practice,Virginia,Mid-Atlantic,Rural,2013,2021-04-14,2021,1355.0,0,1,25,1,Compliant,Compliant,Compliant,Compliant,Compliant
V000903,P00257,Private Clinic,North Carolina,Southeast,Urban,2018,2023-02-26,2023,2632.0,0,0,11,1,Non-compliant,Compliant,Missing,Non-compliant,Compliant
V002385,P00710,Public Health Clinic,North Carolina,Southeast,Urban,2014,2024-04-03,2024,5186.0,0,1,20,1,Compliant,Compliant,Non-compliant,Compliant,Non-compliant
V003826,P01116,Private Clinic,Kentucky,Southeast,Urban,2015,2021-04-25,2021,1636.0,0,1,24,1,Non-compliant,Missing,Compliant,Compliant,Compliant
V002488,P00738,Private Clinic,Arkansas,South Central,Urban,2012,2019-07-24,2019,2323.0,1,1,39,0,Compliant,Compliant,Compliant,Non-compliant,Compliant
V002932,P00858,Peds,Florida,Southeast,Rural,2015,2022-01-25,2022,1109.0,1,0,39,1,Compliant,Non-compliant,Compliant,Compliant,Non-compliant
V001587,P00462,Pediatric practice,Arkansas,South Central,Suburban,2012,2024-07-15,2024,4154.0,0,0,37,0,Non-compliant,Compliant,Compliant,Non-compliant,Compliant
V002835,P00834,Federally Qualified Health Center,Texas,South Central,Urban,2016,2019-06-20,2019,1259.0,1,0,32,0,Compliant,Compliant,Compliant,Compliant,Compliant
V001406,P00403,Pediatric Practice,Arkansas,South Central,Urban,2024,2022-01-25,2022,1949.0,0,0,12,0,Compliant,Compliant,Non-compliant,Compliant,Compliant
V004352,P01271,Private Clinic,Virginia,Mid-Atlantic,Suburban,2021,2020-04-03,2020,1625.0,0,0,24,1,Non-compliant,Non-compliant,Non-compliant,Compliant,Compliant
V002625,P00778,Public Health Clinic,Arkansas,South Central,Suburban,2015,2020-03-16,2020,3894.0,1,0,33,1,Compliant,Compliant,Non-compliant,Compliant,Compliant
V003142,P00918,Private Clinic,South Carolina,Southeast,Rural,2013,2025-05-04,2025,1675.0,0,1,36,1,Compliant,Missing,Compliant,Non-compliant,Compliant
V001694,P00494,private clinic ,North Carolina,Southeast,Rural,2016,2025-10-23,2025,1726.0,1,1,39,1,Compliant,Compliant,Non-compliant,Compliant,Compliant
V003860,P01127,Pediatric Practice,North Carolina,Southeast,Urban,2014,2020-07-14,2020,3540.0,0,0,38,0,Compliant,Compliant,Non-compliant,Compliant,Compliant
V000288,P00079,Pharmacy,South Carolina,Southeast,Urban,2020,2022-06-02,2022,918.0,0,0,17,0,Compliant,Compliant,Non-compliant,Compliant,Compliant
V000338,P00094,Peds,Florida,Southeast,Rural,2023,2027-01-15,2025,3428.0,1,1,22,1,Compliant,Compliant,Compliant,Compliant,Non-compliant
V000538,P00158,Pediatric Practice,Virginia,Mid-Atlantic,Urban,2013,2025-10-12,2025,2230.0,0,0,6,0,Compliant,Compliant,Compliant,Compliant,Compliant
V003600,P01051,Pediatric Practice,Alabama,Southeast,Urban,2016,2021-04-03,2021,2940.0,1,0,6,0,Compliant,Compliant,Compliant,Non-compliant,Compliant
V003061,P00893,Public Health Clinic,Louisiana,South Central,Rural,2024,2023-07-04,2023,6032.0,1,1,28,1,Compliant,Compliant,Compliant,Missing,Non-compliant
V001039,P00299,Pediatric Practice,Virginia,Mid-Atlantic,Suburban,2012,2025-12-06,2025,1711.0,0,0,8,1,Compliant,Non-compliant,Compliant,Compliant,Compliant
V001781,P00518,Pharmacy,North Carolina,Southeast,Urban,2011,2022-11-17,2022,719.0,0,0,23,0,Compliant,Compliant,Compliant,Non-compliant,Compliant
V002622,P00777,Public Health Clinic,South Carolina,Southeast,Suburban,2015,2023-02-20,2023,4025.0,0,0,30,0,Compliant,Compliant,Compliant,Compliant,Compliant
V004551,P01325,Pediatric Practice,Tennessee,Southeast,Rural,2013,2023-10-09,2023,1938.0,0,0,22,1,Compliant,Compliant,Compliant,Compliant,Compliant
V000899,P00256,Private Clinic,Georgia,Southeast,Urban,2022,2025-06-23,2025,813.0,0,1,43,1,Compliant,Compliant,Compliant,Non-compliant,Compliant
V003585,P01047,Priv Clinic,Kentucky,Southeast,Suburban,2018,2019-11-13,2019,1916.0,0,0,19,0,Compliant,Compliant,Compliant,Compliant,Compliant
V003990,P01164,Pediatric Practice,Louisiana,South Central,Suburban,2021,2023-11-03,2023,1233.0,0,1,8,1,Compliant,Compliant,Compliant,Compliant,Missing
V001210,P00346,Private Clinic,Tennessee,Southeast,Urban,2013,2020-11-19,2020,2615.0,0,0,45,0,Compliant,Compliant,Compliant,Compliant,Compliant
V003399,P00997,Retail Pharmacy,Tennessee,Southeast,Rural,2022,2025-09-23,2025,1094.0,1,1,41,1,Compliant,Compliant,Non-compliant,Compliant,Compliant
V004130,P01208,Peds,Kentucky,Southeast,Rural,2012,2025-08-05,2025,1575.0,0,0,0,1,Compliant,Compliant,Compliant,Compliant,Compliant
V004239,P01243,Pediatric Practice,North Carolina,Southeast,Suburban,2020,2019-01-16,2019,2327.0,0,0,31,0,Compliant,Compliant,Compliant,Compliant,Compliant
V004296,P01255,FQHC,Tennessee,Southeast,Urban,2012,2025-01-18,2025,1027.0,1,0,32,1,Compliant,Compliant,Compliant,Non-compliant,Compliant
V003752,P01096,Public Health Clinic,Florida,Southeast,Suburban,2018,2022-10-22,2022,2813.0,0,1,14,0,Compliant,Compliant,Compliant,Compliant,Compliant
V000992,P00286,Private Clinic,Kentucky,Southeast,Urban,2022,2024-03-13,2024,1799.0,1,0,40,1,Non-compliant,Missing,Non-compliant,Compliant,Compliant
V001485,P00430,Pharmacy,Tennessee,Southeast,Suburban,2021,2020-11-18,2020,788.0,0,1,19,1,Compliant,Compliant,Compliant,Compliant,Non-compliant
V000472,P00138,Pharmacy,Florida,Southeast,Urban,2020,2023-10-06,2023,1080.0,0,0,14,0,Compliant,Compliant,Compliant,Missing,Compliant
V000831,P00238,Private Clinic,Virginia,Mid-Atlantic,Urban,2020,2024-12-17,2024,2064.0,0,1,26,1,Compliant,Compliant,Compliant,Compliant,Compliant
V000026,P00007,Public Health Clinic,North Carolina,Southeast,Rural,2024,2024-06-07,2024,5500.0,1,0,31,1,Compliant,Missing,Compliant,Compliant,Compliant
V003612,P01054,Public Health Clinic,Alabama,Southeast,Rural,2019,2022-06-22,2022,2006.0,0,0,25,0,Compliant,Compliant,Compliant,Compliant,Missing
V001966,P00578,Private Clinic,South Carolina,Southeast,Rural,2020,2021-05-08,2021,3860.0,1,0,41,1,Compliant,Compliant,Missing,Missing,Non-compliant
V000613,P00181,Public Health Clinic,Florida,Southeast,Suburban,2015,2019-10-27,2019,1236.0,0,0,13,0,Compliant,Compliant,Compliant,Non-compliant,Non-compliant
V002666,P00787,Pediatric Practice,Mississippi,Southeast,Suburban,2020,2021-04-22,2021,1434.0,1,1,35,1,Compliant,Non-compliant,Compliant,Compliant,Missing
